CH# Threshold[DAC] Vset[DAC]     V[V]     I[A]     R[ohm]     T[C]           LUstate          Timestamp
 3       1105       250        2.8553    0.5646   5.0573    24.3817     0b1111011111010111    20190626T152746172544
 4        570       250        2.8499    0.1315  21.6724    24.3817      0b100000101000000    20190626T152746215484
 5       1108       250        2.8642    0.5691   5.0331    24.4134     0b1111111111011111    20190626T152746258284
 6        568       250        2.8380    0.1306  21.7332    24.4134       0b00000100000000    20190626T152746301169
 7       1097       250        2.8392    0.5589   5.0798    24.3817      0b101011101010111    20190626T152746344069
 8        567       250        2.8657    0.1323  21.6555    24.4134       0b00000000000000    20190626T152746386903
 9       1089       250        2.8418    0.5645   5.0341    24.4134      0b101010101010101    20190626T152746429800
10        572       250        2.8478    0.1310  21.7391    24.4134      0b100000101010000    20190626T152746472701
11       1107       250        2.8680    0.5693   5.0382    24.4134     0b1111011111011111    20190626T152746515535
12        573       250        2.8699    0.1328  21.6056    24.3817      0b100010101010001    20190626T152746558441
13       1099       250        2.8523    0.5633   5.0632    24.4134      0b101011111010111    20190626T152746601323
14        568       250        2.8550    0.1320  21.6284    24.4134       0b00000100000000    20190626T152746644149
15       1101       250        2.8403    0.5590   5.0809    24.4134      0b111011111010111    20190626T152746686904
